Date,1m,3m,6m,12m
27/12/2008,13.6202,13.1222,12.7252,12.3698
28/12/2008,13.6202,13.1222,12.7252,12.3698
29/12/2008,13.3269,13.07,12.7123,12.3846
30/12/2008,13.4787,12.995,12.6559,12.2095
31/12/2008,13.4164,12.987,12.6506,12.2081
01/01/2009,13.4164,12.987,12.6506,12.2081
02/01/2009,13.4614,13.0838,12.6793,12.2082
03/01/2009,13.4614,13.0838,12.6793,12.2082
04/01/2009,13.4614,13.0838,12.6793,12.2082
05/01/2009,13.440999999999999,13.0346,12.6365,12.1139
06/01/2009,13.4266,13.0042,12.6041,12.0317
07/01/2009,13.4257,12.9975,12.5784,12.1145
08/01/2009,13.374,12.8688,12.4287,11.9263
09/01/2009,13.3514,12.7979,12.277999999999999,11.6674
10/01/2009,13.3514,12.7979,12.277999999999999,11.6674
11/01/2009,13.3514,12.7979,12.277999999999999,11.6674
12/01/2009,13.3325,12.7605,12.2457,11.6465
13/01/2009,13.3135,12.7111,12.1864,11.5218
14/01/2009,13.3105,12.7153,12.210999999999999,11.6334
15/01/2009,13.2887,12.6537,12.1189,11.4809
16/01/2009,13.2776,12.6035,12.0348,11.4936
17/01/2009,13.2776,12.6035,12.0348,11.4936
18/01/2009,13.2776,12.6035,12.0348,11.4936
19/01/2009,13.2141,12.4818,11.9853,11.4164
20/01/2009,13.1784,12.4078,11.9171,11.3065
21/01/2009,13.157,12.3618,11.8359,11.2219
22/01/2009,12.5716,12.2399,11.589,11.1372
23/01/2009,12.575999999999999,12.2592,11.6609,11.3473
24/01/2009,12.575999999999999,12.2592,11.6609,11.3473
25/01/2009,12.575999999999999,12.2592,11.6609,11.3473
26/01/2009,12.5686,12.2617,11.7288,11.4746
27/01/2009,12.5621,12.2323,11.6645,11.3148
28/01/2009,12.5507,12.2033,11.6312,11.2866
29/01/2009,12.5537,12.2171,11.6786,11.3529
30/01/2009,12.5356,12.1459,11.5602,11.2484
31/01/2009,12.5356,12.1459,11.5602,11.2484
01/02/2009,12.5356,12.1459,11.5602,11.2484
02/02/2009,12.517999999999999,12.1065,11.5076,11.1604
03/02/2009,12.5165,12.0761,11.4511,11.0291
04/02/2009,12.5005,12.0548,11.4534,11.0841
05/02/2009,12.5125,12.0651,11.4708,11.117
06/02/2009,12.4884,12.0149,11.4296,11.0689
07/02/2009,12.4884,12.0149,11.4296,11.0689
08/02/2009,12.4884,12.0149,11.4296,11.0689
09/02/2009,12.49,12.0376,11.5019,11.2055
10/02/2009,12.4601,12.0021,11.5091,11.2132
11/02/2009,12.4383,11.9534,11.4742,11.1948
12/02/2009,12.4206,11.9427,11.52,11.2665
13/02/2009,12.3991,11.8805,11.4181,11.1292
14/02/2009,12.3991,11.8805,11.4181,11.1292
15/02/2009,12.3991,11.8805,11.4181,11.1292
16/02/2009,12.3907,11.8474,11.3658,11.0888
17/02/2009,12.3495,11.7834,11.3174,11.0962
18/02/2009,12.3228,11.7581,11.3313,11.110999999999999
19/02/2009,12.2925,11.6964,11.2751,11.0321
20/02/2009,12.2719,11.6713,11.2572,11.0193
21/02/2009,12.2719,11.6713,11.2572,11.0193
22/02/2009,12.2719,11.6713,11.2572,11.0193
23/02/2009,12.2719,11.6713,11.2572,11.0193
24/02/2009,12.2719,11.6713,11.2572,11.0193
25/02/2009,12.235999999999999,11.6079,11.1961,10.9594
26/02/2009,12.1451,11.4878,11.088,10.8094
27/02/2009,12.0683,11.385,10.9936,10.703
28/02/2009,12.0683,11.385,10.9936,10.703
01/03/2009,12.0683,11.385,10.9936,10.703
02/03/2009,11.9981,11.3462,11.0105,10.7502
03/03/2009,11.9652,11.3501,11.0549,10.8004
04/03/2009,11.889000000000001,11.3095,11.0477,10.7791
05/03/2009,11.7888,11.2322,11.0064,10.7065
06/03/2009,11.6228,11.003,10.762,10.4658
07/03/2009,11.6228,11.003,10.762,10.4658
08/03/2009,11.6228,11.003,10.762,10.4658
09/03/2009,11.3949,10.7781,10.5921,10.2628
10/03/2009,11.1832,10.6559,10.5303,10.2179
11/03/2009,10.8512,10.4271,10.4244,10.0969
12/03/2009,11.1556,10.6714,10.263,10.0421
13/03/2009,11.1463,10.6745,10.3208,10.1607
14/03/2009,11.1463,10.6745,10.3208,10.1607
15/03/2009,11.1463,10.6745,10.3208,10.1607
16/03/2009,11.1493,10.6326,10.2812,10.1244
17/03/2009,11.0796,10.6032,10.2728,10.1045
18/03/2009,10.94,10.5311,10.1924,9.9436
19/03/2009,11.0383,10.4998,10.1031,9.8553
20/03/2009,11.0346,10.4486,10.0134,9.8063
21/03/2009,11.0346,10.4486,10.0134,9.8063
22/03/2009,11.0346,10.4486,10.0134,9.8063
23/03/2009,11.0578,10.4567,10.0109,9.8522
24/03/2009,11.0764,10.5095,10.1175,9.9997
25/03/2009,11.0305,10.4634,10.0629,9.9621
26/03/2009,11.0488,10.385,9.987,9.8766
27/03/2009,11.0572,10.3926,10.0457,9.9957
28/03/2009,11.0572,10.3926,10.0457,9.9957
29/03/2009,11.0572,10.3926,10.0457,9.9957
30/03/2009,11.0434,10.3179,9.9545,9.9283
31/03/2009,10.83,10.2599,9.9024,9.8789
01/04/2009,10.815999999999999,10.2267,9.8691,9.8766
02/04/2009,10.8306,10.2774,9.9765,9.9926
03/04/2009,10.8243,10.2677,9.9879,10.0458
04/04/2009,10.8243,10.2677,9.9879,10.0458
05/04/2009,10.8243,10.2677,9.9879,10.0458
06/04/2009,10.8112,10.238999999999999,9.9518,9.9796
07/04/2009,10.7953,10.2015,9.9201,9.9666
08/04/2009,10.7704,10.1469,9.88,9.9532
09/04/2009,10.7547,10.1059,9.8241,9.9162
10/04/2009,10.7547,10.1059,9.8241,9.9162
11/04/2009,10.7547,10.1059,9.8241,9.9162
12/04/2009,10.7547,10.1059,9.8241,9.9162
13/04/2009,10.7465,10.0955,9.8314,9.9334
14/04/2009,10.7162,10.0326,9.7922,9.8862
15/04/2009,10.6862,9.9649,9.7182,9.8107
16/04/2009,10.7074,10.0345,9.8317,9.9107
17/04/2009,10.7039,10.0646,9.9642,10.1063
18/04/2009,10.7039,10.0646,9.9642,10.1063
19/04/2009,10.7039,10.0646,9.9642,10.1063
20/04/2009,10.6996,10.0658,9.9801,10.1397
21/04/2009,10.6996,10.0658,9.9801,10.1397
22/04/2009,10.6605,9.9781,9.8791,10.0334
23/04/2009,10.637,9.9475,9.8751,10.0316
24/04/2009,10.645,10.0008,9.9912,10.152000000000001
25/04/2009,10.645,10.0008,9.9912,10.152000000000001
26/04/2009,10.645,10.0008,9.9912,10.152000000000001
27/04/2009,10.5978,9.9211,9.9428,10.1281
28/04/2009,10.5702,9.8577,9.8604,10.0134
29/04/2009,10.530999999999999,9.8162,9.8683,10.0107
30/04/2009,10.0784,9.9173,9.7612,9.9593
01/05/2009,10.0784,9.9173,9.7612,9.9593
02/05/2009,10.0784,9.9173,9.7612,9.9593
03/05/2009,10.0784,9.9173,9.7612,9.9593
04/05/2009,10.0826,9.9289,9.7793,9.978
05/05/2009,10.0711,9.9015,9.7568,9.9476
06/05/2009,10.0538,9.865,9.7071,9.9149
07/05/2009,10.0436,9.8268,9.6281,9.7926
08/05/2009,10.0352,9.8075,9.5899,9.6914
09/05/2009,10.0352,9.8075,9.5899,9.6914
10/05/2009,10.0352,9.8075,9.5899,9.6914
11/05/2009,10.0302,9.7842,9.5328,9.6075
12/05/2009,10.02,9.7664,9.5134,9.5691
13/05/2009,10.0048,9.7269,9.4826,9.5195
14/05/2009,9.9909,9.6854,9.4321,9.4793
15/05/2009,9.9859,9.6794,9.4372,9.4924
16/05/2009,9.9859,9.6794,9.4372,9.4924
17/05/2009,9.9859,9.6794,9.4372,9.4924
18/05/2009,9.9543,9.6351,9.4079,9.4449
19/05/2009,9.9584,9.6235,9.3759,9.4286
20/05/2009,9.9446,9.5812,9.3348,9.3887
21/05/2009,9.9507,9.6139,9.4078,9.5016
22/05/2009,9.9305,9.6026,9.4171,9.4976
23/05/2009,9.9305,9.6026,9.4171,9.4976
24/05/2009,9.9305,9.6026,9.4171,9.4976
25/05/2009,9.9021,9.554,9.3704,9.435
26/05/2009,9.8663,9.4961,9.3277,9.3899
27/05/2009,9.8317,9.4493,9.3079,9.4349
28/05/2009,9.8106,9.4407,9.311,9.4413
29/05/2009,9.7678,9.3887,9.2726,9.4053
30/05/2009,9.7678,9.3887,9.2726,9.4053
31/05/2009,9.7678,9.3887,9.2726,9.4053
01/06/2009,9.6872,9.2879,9.1925,9.3041
02/06/2009,9.5953,9.2115,9.1717,9.3039
03/06/2009,9.5433,9.1711,9.158999999999999,9.2955
04/06/2009,9.4802,9.136000000000001,9.1452,9.2684
05/06/2009,9.4485,9.1497,9.2113,9.4003
06/06/2009,9.4485,9.1497,9.2113,9.4003
07/06/2009,9.4485,9.1497,9.2113,9.4003
08/06/2009,9.4008,9.1559,9.245,9.4946
09/06/2009,9.383,9.2362,9.3837,9.7632
10/06/2009,9.2616,9.1647,9.3416,9.7497
11/06/2009,9.2616,9.1647,9.3416,9.7497
12/06/2009,9.1639,9.0659,9.0007,9.4385
13/06/2009,9.1639,9.0659,9.0007,9.4385
14/06/2009,9.1639,9.0659,9.0007,9.4385
15/06/2009,9.1857,9.0623,8.9857,9.3929
16/06/2009,9.1487,9.032,8.9763,9.3167
17/06/2009,9.1461,9.0069,8.9418,9.2738
18/06/2009,9.129,8.9661,8.9065,9.3303
19/06/2009,9.1425,8.9679,8.9056,9.378
20/06/2009,9.1425,8.9679,8.9056,9.378
21/06/2009,9.1425,8.9679,8.9056,9.378
22/06/2009,9.1415,8.959,8.8894,9.3882
23/06/2009,9.1579,8.943999999999999,8.8524,9.2952
24/06/2009,9.0755,8.9139,8.8275,9.2597
25/06/2009,9.0051,8.9135,8.844,9.2848
26/06/2009,9.0009,8.8818,8.8164,9.2505
27/06/2009,9.0009,8.8818,8.8164,9.2505
28/06/2009,9.0009,8.8818,8.8164,9.2505
29/06/2009,9.1198,8.9161,8.8453,9.3189
30/06/2009,9.0659,8.9047,8.8559,9.3094
01/07/2009,9.0607,8.8909,8.8423,9.2983
02/07/2009,9.0567,8.8835,8.841000000000001,9.2472
03/07/2009,9.0537,8.8765,8.8336,9.2239
04/07/2009,9.0537,8.8765,8.8336,9.2239
05/07/2009,9.0537,8.8765,8.8336,9.2239
06/07/2009,9.0389,8.8407,8.806000000000001,9.1788
07/07/2009,9.0406,8.8416,8.7847,9.1269
08/07/2009,9.0311,8.8187,8.7551,9.1024
09/07/2009,9.0289,8.8152,8.756,9.107999999999999
10/07/2009,9.007,8.7713,8.7468,9.0816
11/07/2009,9.007,8.7713,8.7468,9.0816
12/07/2009,9.007,8.7713,8.7468,9.0816
13/07/2009,9.0175,8.8036,8.8006,9.2016
14/07/2009,9.0033,8.775,8.7858,9.1182
15/07/2009,8.9973,8.7601,8.7671,9.1416
16/07/2009,8.9871,8.7381,8.7503,9.1147
17/07/2009,8.9682,8.6996,8.7071,9.0608
18/07/2009,8.9682,8.6996,8.7071,9.0608
19/07/2009,8.9682,8.6996,8.7071,9.0608
20/07/2009,8.9605,8.6894,8.7184,9.0702
21/07/2009,8.9396,8.6478,8.6916,9.0769
22/07/2009,8.9235,8.6287,8.6855,9.1142
23/07/2009,8.6751,8.6921,8.7447,9.2722
24/07/2009,8.6708,8.6794,8.7163,9.2349
25/07/2009,8.6708,8.6794,8.7163,9.2349
26/07/2009,8.6708,8.6794,8.7163,9.2349
27/07/2009,8.6647,8.6715,8.7149,9.2042
28/07/2009,8.6709,8.6812,8.716000000000001,9.2139
29/07/2009,8.6667,8.667,8.6991,9.176
30/07/2009,8.679,8.7007,8.7363,9.2827
31/07/2009,8.6834,8.7053,8.7404,9.2861
01/08/2009,8.6834,8.7053,8.7404,9.2861
02/08/2009,8.6834,8.7053,8.7404,9.2861
03/08/2009,8.6842,8.7064,8.764,9.2827
04/08/2009,8.6859,8.7168,8.7664,9.2755
05/08/2009,8.6886,8.7225,8.7767,9.2968
06/08/2009,8.6827,8.7126,8.7619,9.2709
07/08/2009,8.6868,8.7216,8.7727,9.3
08/08/2009,8.6868,8.7216,8.7727,9.3
09/08/2009,8.6868,8.7216,8.7727,9.3
10/08/2009,8.691,8.7219,8.7615,9.2734
11/08/2009,8.6862,8.7093,8.7543,9.2558
12/08/2009,8.6842,8.7012,8.7416,9.2513
13/08/2009,8.6719,8.675,8.7139,9.1852
14/08/2009,8.6656,8.6612,8.6748,9.1186
15/08/2009,8.6656,8.6612,8.6748,9.1186
16/08/2009,8.6656,8.6612,8.6748,9.1186
17/08/2009,8.6557,8.6526,8.6748,9.1
18/08/2009,8.6557,8.6522,8.6882,9.1252
19/08/2009,8.6614,8.6577,8.6843,9.0988
20/08/2009,8.6685,8.6698,8.6917,9.1279
21/08/2009,8.6817,8.6885,8.7238,9.1876
22/08/2009,8.6817,8.6885,8.7238,9.1876
23/08/2009,8.6817,8.6885,8.7238,9.1876
24/08/2009,8.6793,8.6811,8.7166,9.186
25/08/2009,8.68,8.686,8.7355,9.2022
26/08/2009,8.6765,8.6761,8.7426,9.2133
27/08/2009,8.6773,8.6828,8.7455,9.2379
28/08/2009,8.6834,8.6881,8.7607,9.2966
29/08/2009,8.6834,8.6881,8.7607,9.2966
30/08/2009,8.6834,8.6881,8.7607,9.2966
31/08/2009,8.6691,8.6773,8.7642,9.2686
01/09/2009,8.6682,8.6569,8.7228,9.2211
02/09/2009,8.6808,8.6723,8.7289,9.228
03/09/2009,8.7042,8.7109,8.7652,9.257
04/09/2009,8.7127,8.7132,8.7727,9.2529
05/09/2009,8.7127,8.7132,8.7727,9.2529
06/09/2009,8.7127,8.7132,8.7727,9.2529
07/09/2009,8.7127,8.7132,8.7727,9.2529
08/09/2009,8.7085,8.7172,8.7857,9.2625
09/09/2009,8.7136,8.7198,8.7796,9.2637
10/09/2009,8.714,8.7169,8.7627,9.2497
11/09/2009,8.7178,8.7151,8.7631,9.1967
12/09/2009,8.7178,8.7151,8.7631,9.1967
13/09/2009,8.7178,8.7151,8.7631,9.1967
14/09/2009,8.7272,8.7154,8.762,9.2076
15/09/2009,8.7257,8.7217,8.7801,9.2567
16/09/2009,8.7295,8.721,8.8042,9.3959
17/09/2009,8.7263,8.7064,8.7799,9.4043
18/09/2009,8.7075,8.7018,8.7995,9.4425
19/09/2009,8.7075,8.7018,8.7995,9.4425
20/09/2009,8.7075,8.7018,8.7995,9.4425
21/09/2009,8.8483,8.6619,8.8054,9.6954
22/09/2009,8.9166,8.668,8.7514,9.5884
23/09/2009,8.8059,8.6503,8.8151,9.7012
24/09/2009,8.8144,8.6564,8.8284,9.7413
25/09/2009,8.7866,8.6543,8.8507,9.7785
26/09/2009,8.7866,8.6543,8.8507,9.7785
27/09/2009,8.7866,8.6543,8.8507,9.7785
28/09/2009,8.7627,8.6412,8.8407,9.7529
29/09/2009,8.8758,8.6391,8.798,9.7476
30/09/2009,8.9495,8.6626,8.8037,9.7852
01/10/2009,8.9693,8.6812,8.8551,9.8876
02/10/2009,8.926,8.661,8.8349,9.8162
03/10/2009,8.926,8.661,8.8349,9.8162
04/10/2009,8.926,8.661,8.8349,9.8162
05/10/2009,8.9447,8.64,8.8053,9.7972
06/10/2009,8.9555,8.6629,8.8547,9.8711
07/10/2009,8.8829,8.6616,8.9158,9.9594
08/10/2009,8.9357,8.684,8.9449,10.0358
09/10/2009,8.9158,8.695,8.9747,10.0696
10/10/2009,8.9158,8.695,8.9747,10.0696
11/10/2009,8.9158,8.695,8.9747,10.0696
12/10/2009,8.9158,8.695,8.9747,10.0696
13/10/2009,8.8979,8.6764,8.9651,10.0794
14/10/2009,8.8693,8.6474,8.936,10.0379
15/10/2009,9.0022,8.644,8.93,10.1047
16/10/2009,9.0035,8.6087,8.8746,10.0732
17/10/2009,9.0035,8.6087,8.8746,10.0732
18/10/2009,9.0035,8.6087,8.8746,10.0732
19/10/2009,8.953,8.6272,8.9012,10.1067
20/10/2009,8.9819,8.6149,8.8788,10.0829
21/10/2009,8.9201,8.6237,8.8801,10.0258
22/10/2009,8.8528,8.6084,8.831,9.9265
23/10/2009,8.8248,8.6063,8.8174,9.877
24/10/2009,8.8248,8.6063,8.8174,9.877
25/10/2009,8.8248,8.6063,8.8174,9.877
26/10/2009,8.8819,8.6016,8.8203,9.924
27/10/2009,8.8429,8.6067,8.8184,9.8747
28/10/2009,8.7945,8.6004,8.8177,9.8664
29/10/2009,8.7993,8.5955,8.8379,9.926
30/10/2009,8.8218,8.6005,8.8682,10.0092
31/10/2009,8.8218,8.6005,8.8682,10.0092
01/11/2009,8.8218,8.6005,8.8682,10.0092
02/11/2009,8.8218,8.6005,8.8682,10.0092
03/11/2009,8.8425,8.5761,8.8147,9.9433
04/11/2009,8.8232,8.5706,8.8054,9.9219
05/11/2009,8.8432,8.556000000000001,8.7672,9.8718
06/11/2009,8.8169,8.5685,8.7863,9.867
07/11/2009,8.8169,8.5685,8.7863,9.867
08/11/2009,8.8169,8.5685,8.7863,9.867
09/11/2009,8.8242,8.5626,8.8023,9.9187
10/11/2009,8.7922,8.5764,8.8244,9.9198
11/11/2009,8.7673,8.5874,8.8442,9.9288
12/11/2009,8.8003,8.586,8.8633,10.0072
13/11/2009,8.7686,8.5922,8.8986,10.0453
14/11/2009,8.7686,8.5922,8.8986,10.0453
15/11/2009,8.7686,8.5922,8.8986,10.0453
16/11/2009,8.7747,8.5905,8.8995,10.054
17/11/2009,8.8194,8.5853,8.8526,9.9953
18/11/2009,8.7433,8.5934,8.8697,9.978
19/11/2009,8.7446,8.5977,8.8669,9.9634
20/11/2009,8.7211,8.6023,8.8817,9.9695
21/11/2009,8.7211,8.6023,8.8817,9.9695
22/11/2009,8.7211,8.6023,8.8817,9.9695
23/11/2009,8.7196,8.5991,8.8813,9.98
24/11/2009,8.709,8.5928,8.871,9.9526
25/11/2009,8.6419,8.5922,8.9145,9.9956
26/11/2009,8.6857,8.621,8.9609,10.0956
27/11/2009,8.6898,8.6232,8.9683,10.1194
28/11/2009,8.6898,8.6232,8.9683,10.1194
29/11/2009,8.6898,8.6232,8.9683,10.1194
30/11/2009,8.7133,8.6378,8.9839,10.1604
01/12/2009,8.6644,8.6312,8.9906,10.1286
02/12/2009,8.6004,8.6343,9.0411,10.1916
03/12/2009,8.6301,8.6199,9.0399,10.2436
04/12/2009,8.6358,8.6232,9.0663,10.2999
05/12/2009,8.6358,8.6232,9.0663,10.2999
06/12/2009,8.6358,8.6232,9.0663,10.2999
07/12/2009,8.6487,8.6109,9.033999999999999,10.2565
08/12/2009,8.6338,8.6359,9.0838,10.3088
09/12/2009,8.6297,8.6471,9.1078,10.3396
10/12/2009,8.6372,8.5928,9.0201,10.2655
11/12/2009,8.6243,8.5916,9.02,10.2514
12/12/2009,8.6243,8.5916,9.02,10.2514
13/12/2009,8.6243,8.5916,9.02,10.2514
14/12/2009,8.6163,8.6005,9.0378,10.2682
15/12/2009,8.6253,8.6136,9.082,10.3422
16/12/2009,8.6061,8.6231,9.1222,10.4138
17/12/2009,8.6105,8.5808,9.0527,10.3591
18/12/2009,8.592,8.6011,9.0681,10.325
19/12/2009,8.592,8.6011,9.0681,10.325
20/12/2009,8.592,8.6011,9.0681,10.325
21/12/2009,8.6093,8.557,9.0511,10.3546
22/12/2009,8.6192,8.556000000000001,9.0509,10.3545
23/12/2009,8.5801,8.5761,9.1075,10.4159
24/12/2009,8.5818,8.5838,9.1179,10.4245
25/12/2009,8.5818,8.5838,9.1179,10.4245
26/12/2009,8.5818,8.5838,9.1179,10.4245
27/12/2009,8.5818,8.5838,9.1179,10.4245
28/12/2009,8.5867,8.5933,9.1372,10.4602
29/12/2009,8.5719,8.6107,9.1665,10.4768
30/12/2009,8.5922,8.6544,9.2168,10.5151
31/12/2009,8.6316,8.6712,9.2242,10.5243
01/01/2010,8.6316,8.6712,9.2242,10.5243
02/01/2010,8.6316,8.6712,9.2242,10.5243
03/01/2010,8.6316,8.6712,9.2242,10.5243
04/01/2010,8.6649,8.6479,9.1842,10.4884
05/01/2010,8.6774,8.6615,9.1774,10.4605
06/01/2010,8.717,8.667,9.1384,10.3905
07/01/2010,8.6716,8.6774,9.1566,10.3829
08/01/2010,8.626,8.6639,9.1467,10.3569
09/01/2010,8.626,8.6639,9.1467,10.3569
10/01/2010,8.626,8.6639,9.1467,10.3569
11/01/2010,8.5728,8.6648,9.1742,10.3833
12/01/2010,8.5552,8.6739,9.1999,10.4108
13/01/2010,8.5802,8.6567,9.1626,10.3584
14/01/2010,8.6188,8.6844,9.1857,10.4043
15/01/2010,8.6472,8.686,9.1629,10.3596
16/01/2010,8.6472,8.686,9.1629,10.3596
17/01/2010,8.6472,8.686,9.1629,10.3596
18/01/2010,8.5804,8.6837,9.1901,10.3693
19/01/2010,8.5583,8.7065,9.255,10.4431
20/01/2010,8.5495,8.7062,9.2654,10.4567
21/01/2010,8.6064,8.7258,9.2849,10.5178
22/01/2010,8.6259,8.743,9.3028,10.5317
23/01/2010,8.6259,8.743,9.3028,10.5317
24/01/2010,8.6259,8.743,9.3028,10.5317
25/01/2010,8.6261,8.7497,9.3128,10.5402
26/01/2010,8.6266,8.7557,9.342,10.5677
27/01/2010,8.607999999999999,8.7623,9.3642,10.5873
28/01/2010,8.6528,8.7367,9.2973,10.5334
29/01/2010,8.618,8.736,9.2996,10.5095
30/01/2010,8.618,8.736,9.2996,10.5095
31/01/2010,8.618,8.736,9.2996,10.5095
01/02/2010,8.6043,8.7542,9.3251,10.5069
02/02/2010,8.5876,8.8007,9.3935,10.5417
03/02/2010,8.5985,8.8184,9.4106,10.5497
04/02/2010,8.6216,8.7902,9.3463,10.4695
05/02/2010,8.6416,8.793,9.339,10.4585
06/02/2010,8.6416,8.793,9.339,10.4585
07/02/2010,8.6416,8.793,9.339,10.4585
08/02/2010,8.6063,8.8052,9.36,10.4404
09/02/2010,8.6086,8.8317,9.4022,10.4809
10/02/2010,8.6669,8.8688,9.4246,10.5048
11/02/2010,8.6604,8.8929,9.4367,10.4989
12/02/2010,8.6312,8.883,9.4244,10.4716
13/02/2010,8.6312,8.883,9.4244,10.4716
14/02/2010,8.6312,8.883,9.4244,10.4716
15/02/2010,8.6312,8.883,9.4244,10.4716
16/02/2010,8.6312,8.883,9.4244,10.4716
17/02/2010,8.603,8.8967,9.4462,10.4667
18/02/2010,8.6069,8.9106,9.4684,10.4864
19/02/2010,8.6407,8.9532,9.5096,10.5079
20/02/2010,8.6407,8.9532,9.5096,10.5079
21/02/2010,8.6407,8.9532,9.5096,10.5079
22/02/2010,8.6173,8.9838,9.5769,10.5812
23/02/2010,8.5893,8.9914,9.6123,10.6234
24/02/2010,8.677,9.0275,9.6341,10.6771
25/02/2010,8.6746,9.0485,9.6699,10.7106
26/02/2010,8.722999999999999,9.1124,9.7411,10.7831
27/02/2010,8.722999999999999,9.1124,9.7411,10.7831
28/02/2010,8.722999999999999,9.1124,9.7411,10.7831
01/03/2010,8.726,9.1203,9.7444,10.7625
02/03/2010,8.7264,9.1182,9.7435,10.7603
03/03/2010,8.7814,9.138,9.7619,10.8072
04/03/2010,8.7977,9.1443,9.7689,10.8217
05/03/2010,8.7757,9.0892,9.6973,10.7579
06/03/2010,8.7757,9.0892,9.6973,10.7579
07/03/2010,8.7757,9.0892,9.6973,10.7579
08/03/2010,8.7752,9.1054,9.7148,10.7551
09/03/2010,8.7805,9.1174,9.7327,10.7715
10/03/2010,8.8264,9.1518,9.7726,10.8233
11/03/2010,8.9068,9.2237,9.8436,10.9024
12/03/2010,8.9021,9.2228,9.8441,10.902000000000001
13/03/2010,8.9021,9.2228,9.8441,10.902000000000001
14/03/2010,8.9021,9.2228,9.8441,10.902000000000001
15/03/2010,8.9083,9.2324,9.8562,10.9092
16/03/2010,8.9393,9.2438,9.865,10.9311
17/03/2010,8.901,9.1913,9.8015,10.8737
18/03/2010,8.7816,9.0224,9.6146,10.724
19/03/2010,8.7913,9.0322,9.6363,10.7784
20/03/2010,8.7913,9.0322,9.6363,10.7784
21/03/2010,8.7913,9.0322,9.6363,10.7784
22/03/2010,8.8523,9.0408,9.6176,10.7797
23/03/2010,8.8672,9.0513,9.6228,10.7766
24/03/2010,8.891,9.0928,9.675,10.8304
25/03/2010,8.8689,9.1191,9.7282,10.8732
26/03/2010,8.8922,9.1584,9.77,10.9003
27/03/2010,8.8922,9.1584,9.77,10.9003
28/03/2010,8.8922,9.1584,9.77,10.9003
29/03/2010,8.9217,9.1675,9.7611,10.8762
30/03/2010,8.9283,9.1853,9.7742,10.8649
31/03/2010,8.9709,9.2133,9.7965,10.8975
01/04/2010,8.9553,9.2187,9.8046,10.8898
02/04/2010,8.9553,9.2187,9.8046,10.8898
03/04/2010,8.9553,9.2187,9.8046,10.8898
04/04/2010,8.9553,9.2187,9.8046,10.8898
05/04/2010,8.9311,9.2248,9.8201,10.8824
06/04/2010,8.9574,9.2713,9.8694,10.9141
07/04/2010,8.9944,9.3133,9.9098,10.9504
08/04/2010,9.0392,9.3546,9.9417,10.9738
09/04/2010,9.0692,9.3928,9.9934,11.0498
10/04/2010,9.0692,9.3928,9.9934,11.0498
11/04/2010,9.0692,9.3928,9.9934,11.0498
12/04/2010,9.0491,9.4166,10.0239,11.0412
13/04/2010,9.0554,9.4606,10.0843,11.0997
14/04/2010,9.0721,9.5209,10.1695,11.1896
15/04/2010,9.0703,9.5459,10.2164,11.2571
16/04/2010,9.0655,9.5596,10.23,11.2501
17/04/2010,9.0655,9.5596,10.23,11.2501
18/04/2010,9.0655,9.5596,10.23,11.2501
19/04/2010,9.1319,9.6077,10.2667,11.2929
20/04/2010,9.1784,9.597000000000001,10.2276,11.2905
21/04/2010,9.1784,9.597000000000001,10.2276,11.2905
22/04/2010,9.1714,9.5854,10.2154,11.2861
23/04/2010,9.189,9.6407,10.2876,11.3288
24/04/2010,9.189,9.6407,10.2876,11.3288
25/04/2010,9.189,9.6407,10.2876,11.3288
26/04/2010,9.2642,9.7437,10.4113,11.4563
27/04/2010,9.2341,9.7348,10.4186,11.4671
28/04/2010,9.2768,9.7994,10.4937,11.5264
29/04/2010,9.3814,9.9189,10.6061,11.5811
30/04/2010,9.3891,9.986,10.7251,11.732000000000001
01/05/2010,9.3891,9.986,10.7251,11.732000000000001
02/05/2010,9.3891,9.986,10.7251,11.732000000000001
03/05/2010,9.3553,10.0063,10.7992,11.8548
04/05/2010,9.407,10.0203,10.7983,11.8876
05/05/2010,9.4509,10.0191,10.7579,11.8274
06/05/2010,9.5094,10.0008,10.684000000000001,11.7458
07/05/2010,9.5237,10.0153,10.6875,11.7189
08/05/2010,9.5237,10.0153,10.6875,11.7189
09/05/2010,9.5237,10.0153,10.6875,11.7189
10/05/2010,9.5204,10.0524,10.7514,11.7729
11/05/2010,9.524,10.0892,10.8017,11.7947
12/05/2010,9.5691,10.1184,10.8098,11.7705
13/05/2010,9.6019,10.1373,10.8177,11.7725
14/05/2010,9.6082,10.1249,10.7973,11.7673
15/05/2010,9.6082,10.1249,10.7973,11.7673
16/05/2010,9.6082,10.1249,10.7973,11.7673
17/05/2010,9.6949,10.1269,10.7625,11.7456
18/05/2010,9.7063,10.1282,10.751,11.7093
19/05/2010,9.7422,10.1231,10.7134,11.6561
20/05/2010,9.7366,10.1535,10.748,11.6404
21/05/2010,9.7543,10.1388,10.7098,11.5782
22/05/2010,9.7543,10.1388,10.7098,11.5782
23/05/2010,9.7543,10.1388,10.7098,11.5782
24/05/2010,9.7838,10.1357,10.7035,11.5948
25/05/2010,9.7845,10.1163,10.6665,11.5307
26/05/2010,9.8168,10.1622,10.7174,11.5742
27/05/2010,9.8686,10.2258,10.8004,11.6766
28/05/2010,9.877,10.2471,10.818,11.665999999999999
29/05/2010,9.877,10.2471,10.818,11.665999999999999
